date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2018-02-07,-0.0209,32.0,19.0,44.0,0.0,2.0,3.0,,186.19,183.07,184.6,183.19,2594822.0,36.9677,0.0,0.0
2018-02-08,0.0627,57.0,36.0,122.0,6.0,5.0,1.0,9.0,184.51,178.53,184.51,178.61,3013199.0,31.4715,0.0,0.6069
2018-02-09,0.0125,77.0,57.0,80.0,2.0,10.0,2.0,8.0,182.07,175.79,179.78,180.72,2777218.0,36.1792,0.0,0.0201
2018-02-12,0.0161,18.0,13.0,39.0,0.0,1.0,,1.0,183.259,180.38,181.84,181.06,1596154.0,36.931,1.0,-0.3367
2018-02-13,0.0298,60.0,41.0,76.0,2.0,7.0,3.0,8.0,184.6,180.05,180.22,184.15,2123884.0,43.4512,0.0,0.0594
2018-02-14,0.0611,32.0,21.0,104.0,0.0,12.0,2.0,6.0,188.48,182.31,182.71,187.35,2190997.0,49.2972,5.0,-0.0888
2018-02-15,0.0014,36.0,28.0,153.0,1.0,6.0,,1.0,191.71,186.57,188.09,191.48,2072861.0,55.6672,4.0,-0.2388
2018-02-16,0.0014,39.0,30.0,43.0,0.0,4.0,1.0,1.0,194.62,191.04,191.45,191.56,1970118.0,55.783,0.0,0.0
2018-02-19,0.0022,25.0,22.0,9.0,0.0,0.0,1.0,1.0,,,,,,,0.0,
2018-02-20,-0.0018,26.0,19.0,34.0,3.0,3.0,1.0,,191.48,187.63,189.87,188.12,2202139.0,49.7598,0.0,0.3793
2018-02-21,-0.0349,49.0,28.0,83.0,0.0,5.0,5.0,3.0,189.14,185.69,188.53,185.75,1747191.0,46.0691,2.0,-0.1314
2018-02-22,-0.0107,58.0,37.0,72.0,2.0,6.0,4.0,2.0,188.33,185.66,186.35,186.59,1360115.0,47.5539,0.0,0.0796
2018-02-23,-0.0282,26.0,17.0,69.0,2.0,3.0,3.0,1.0,189.85,185.91,187.83,189.81,1561698.0,52.9063,0.0,0.2321
2018-02-26,0.0779,13.0,7.0,122.0,0.0,1.0,1.0,4.0,193.095,189.93,190.1,192.81,1852410.0,57.2806,0.0,0.0
2018-02-27,0.0034,141.0,120.0,130.0,0.0,2.0,6.0,8.0,195.52,190.1,193.45,190.1,2170354.0,52.5336,0.0,0.0
2018-02-28,-0.0224,145.0,112.0,111.0,0.0,1.0,18.0,6.0,193.76,190.89,191.6,190.9,2179803.0,53.7521,0.0,0.0
2018-03-01,-0.0167,143.0,103.0,68.0,0.0,3.0,15.0,10.0,192.99,187.32,191.31,189.03,2447672.0,50.4895,0.0,0.0
